User_ID,Session_ID,Page_Visited,Time_Spent_Seconds,Bounce,Traffic_Source,Device_Type,Country,Conversion
1048,6161,Product,418,No,Paid Ads,Tablet,USA,No
4566,6162,Cart,486,No,Direct,Mobile,Canada,Yes
4055,6163,Cart,97,No,Social Media,Desktop,UK,No
9880,6164,Checkout,257,No,Paid Ads,Mobile,India,No
1386,6165,Cart,565,Yes,Referral,Mobile,India,No
1969,6166,Product,43,No,Referral,Desktop,USA,No
6820,6167,Home,550,No,Direct,Mobile,UK,No
4052,6168,Blog,362,No,Social Media,Mobile,Germany,No
8397,6169,Contact,13,No,Organic,Tablet,Germany,No
3302,6170,Cart,192,No,Direct,Tablet,UK,No
3283,6171,Contact,143,No,Organic,Mobile,Canada,No
5366,6172,Cart,302,No,Paid Ads,Mobile,Germany,No
1122,6173,Contact,84,Yes,Social Media,Mobile,USA,Yes
7799,6174,Checkout,260,No,Direct,Tablet,Canada,Yes
4727,6175,Checkout,183,Yes,Referral,Mobile,India,No
9450,6176,Contact,261,No,Paid Ads,Mobile,Canada,No
5958,6177,Cart,222,Yes,Paid Ads,Desktop,Canada,No
1524,6178,Cart,271,Yes,Paid Ads,Mobile,USA,No
9399,6179,Product,321,No,Organic,Desktop,Canada,No
1148,6180,Home,595,No,Organic,Desktop,India,Yes
9001,6181,Home,288,No,Paid Ads,Mobile,USA,No
1437,6182,Blog,349,Yes,Direct,Mobile,Canada,No
4749,6183,Home,79,No,Organic,Mobile,Germany,No
9186,6184,Blog,340,Yes,Social Media,Mobile,USA,No
5453,6185,Checkout,586,No,Referral,Mobile,Germany,No
6336,6186,Blog,367,Yes,Direct,Desktop,USA,No
5551,6187,Blog,194,No,Social Media,Mobile,Germany,No
3823,6188,Home,476,Yes,Organic,Desktop,India,No
6728,6189,Cart,110,Yes,Referral,Desktop,USA,Yes
9677,6190,Checkout,74,No,Paid Ads,Desktop,USA,No
9391,6191,Product,526,No,Referral,Mobile,Germany,Yes
2982,6192,Blog,218,Yes,Paid Ads,Mobile,USA,Yes
7996,6193,Blog,521,Yes,Social Media,Desktop,Germany,No
3311,6194,Contact,32,No,Social Media,Mobile,Canada,No
8225,6195,Blog,319,No,Direct,Mobile,USA,No
1604,6196,Cart,511,No,Social Media,Desktop,UK,No
9175,6197,Product,240,No,Organic,Mobile,USA,No
6785,6198,Contact,96,Yes,Organic,Mobile,UK,No
5597,6199,Home,367,Yes,Referral,Mobile,UK,No
8759,6200,Checkout,42,No,Paid Ads,Desktop,Canada,Yes
8532,6201,Cart,495,No,Referral,Desktop,UK,No
9740,6202,Product,114,No,Direct,Mobile,Germany,No
1838,6203,Checkout,148,No,Direct,Mobile,Germany,Yes
4815,6204,Home,582,Yes,Organic,Desktop,USA,No
1847,6205,Checkout,201,No,Direct,Mobile,India,Yes
5709,6206,Contact,50,No,Organic,Desktop,Canada,No
5507,6207,Blog,153,No,Paid Ads,Mobile,Canada,No
7575,6208,Blog,576,No,Referral,Mobile,Canada,No
5773,6209,Cart,142,No,Direct,Mobile,Canada,No
5468,6210,Checkout,494,No,Paid Ads,Desktop,Canada,No
6192,6211,Blog,406,No,Direct,Mobile,India,No
4320,6212,Cart,345,Yes,Social Media,Mobile,USA,No
5698,6213,Cart,582,No,Direct,Mobile,USA,No
5311,6214,Contact,306,No,Paid Ads,Mobile,Canada,No
4673,6215,Cart,122,Yes,Direct,Mobile,India,No
2564,6216,Home,155,No,Social Media,Mobile,India,No
2840,6217,Blog,171,No,Direct,Mobile,India,No
7058,6218,Blog,429,No,Paid Ads,Desktop,UK,No
8131,6219,Product,441,No,Organic,Mobile,Germany,Yes
1726,6220,Home,78,No,Paid Ads,Mobile,India,No
7697,6221,Blog,366,No,Organic,Mobile,UK,Yes
1282,6222,Contact,100,Yes,Organic,Tablet,Canada,No
2081,6223,Blog,296,Yes,Referral,Desktop,UK,No
4885,6224,Product,181,Yes,Paid Ads,Mobile,Germany,No
3881,6225,Checkout,31,Yes,Referral,Mobile,India,No
3970,6226,Checkout,309,No,Organic,Desktop,Germany,No
7985,6227,Home,209,No,Direct,Mobile,USA,No
1947,6228,Cart,582,No,Organic,Desktop,Germany,No
5760,6229,Product,224,No,Paid Ads,Mobile,India,No
1066,6230,Product,304,No,Paid Ads,Desktop,Canada,No
9828,6231,Blog,262,Yes,Paid Ads,Mobile,Germany,No
9505,6232,Contact,244,Yes,Paid Ads,Mobile,USA,No
1564,6233,Blog,233,No,Direct,Mobile,UK,No
4670,6234,Contact,478,No,Referral,Mobile,USA,No
3251,6235,Product,160,Yes,Social Media,Mobile,UK,No
1804,6236,Cart,222,No,Referral,Desktop,USA,No
5631,6237,Checkout,469,No,Organic,Mobile,India,Yes
2235,6238,Home,199,Yes,Paid Ads,Mobile,UK,No
7720,6239,Contact,274,No,Paid Ads,Mobile,India,No
7906,6240,Checkout,532,Yes,Social Media,Mobile,Germany,No
7016,6241,Home,567,No,Referral,Desktop,UK,No
4549,6242,Cart,360,No,Organic,Mobile,Germany,No
8938,6243,Product,544,No,Paid Ads,Desktop,Canada,No
5141,6244,Cart,480,Yes,Social Media,Mobile,USA,No
7966,6245,Contact,569,Yes,Social Media,Mobile,USA,No
6335,6246,Product,312,No,Organic,Mobile,USA,No
6077,6247,Blog,413,Yes,Social Media,Mobile,Canada,Yes
6611,6248,Home,445,No,Social Media,Mobile,Canada,No
9089,6249,Blog,525,No,Referral,Tablet,India,No
3892,6250,Product,527,No,Paid Ads,Mobile,UK,No
6577,6251,Home,489,Yes,Referral,Mobile,UK,No
4618,6252,Home,262,No,Social Media,Mobile,UK,Yes
2559,6253,Blog,174,No,Direct,Desktop,Germany,No
7683,6254,Home,465,Yes,Organic,Mobile,Canada,No
2507,6255,Product,115,No,Social Media,Mobile,Canada,No
3063,6256,Contact,224,Yes,Social Media,Mobile,Canada,No
4642,6257,Contact,9,No,Referral,Mobile,USA,No
3000,6258,Product,536,No,Organic,Mobile,Germany,No
2294,6259,Blog,299,No,Paid Ads,Desktop,Canada,No
5065,6260,Cart,462,No,Organic,Mobile,Canada,Yes
9014,6261,Product,517,No,Social Media,Mobile,UK,No
2603,6262,Contact,216,No,Referral,Desktop,UK,No
2322,6263,Product,123,No,Direct,Mobile,Canada,No
6956,6264,Home,389,No,Social Media,Mobile,USA,No
3441,6265,Home,264,No,Organic,Mobile,Canada,No
2098,6266,Product,403,Yes,Organic,Desktop,UK,No
6073,6267,Blog,179,Yes,Direct,Desktop,Germany,No
9488,6268,Cart,418,No,Organic,Desktop,USA,No
4787,6269,Home,138,No,Organic,Mobile,India,Yes
3096,6270,Contact,106,Yes,Referral,Mobile,Germany,No
3208,6271,Home,389,No,Organic,Desktop,Germany,No
6988,6272,Contact,459,No,Paid Ads,Desktop,USA,No
1175,6273,Cart,66,No,Direct,Desktop,USA,No
8169,6274,Home,570,Yes,Social Media,Mobile,Canada,No
7014,6275,Blog,11,No,Direct,Mobile,India,No
2667,6276,Contact,519,No,Social Media,Mobile,USA,Yes
9867,6277,Home,336,No,Referral,Mobile,USA,No
2823,6278,Home,383,No,Organic,Mobile,Germany,No
6147,6279,Product,449,No,Social Media,Mobile,Canada,No
2356,6280,Blog,339,No,Social Media,Desktop,Canada,No
4072,6281,Blog,472,No,Referral,Mobile,UK,No
4259,6282,Product,292,No,Direct,Tablet,India,No
7199,6283,Contact,16,Yes,Direct,Mobile,UK,No
1546,6284,Checkout,108,Yes,Direct,Desktop,Canada,No
6231,6285,Cart,267,No,Organic,Mobile,Germany,No
8965,6286,Blog,439,No,Referral,Mobile,Germany,No
3083,6287,Checkout,177,Yes,Social Media,Desktop,India,Yes
3040,6288,Contact,325,Yes,Direct,Mobile,Canada,No
5534,6289,Cart,49,No,Direct,Mobile,Germany,No
2752,6290,Blog,550,No,Direct,Mobile,USA,No
2849,6291,Home,215,No,Paid Ads,Mobile,India,No
3642,6292,Blog,421,No,Organic,Tablet,USA,No
2600,6293,Cart,268,No,Direct,Mobile,Canada,No
5402,6294,Checkout,305,No,Paid Ads,Mobile,Canada,No
4799,6295,Home,460,Yes,Referral,Desktop,USA,No
1618,6296,Cart,230,No,Social Media,Mobile,UK,No
2132,6297,Contact,108,Yes,Direct,Desktop,India,No
6491,6298,Cart,225,Yes,Organic,Mobile,USA,No
6795,6299,Blog,338,Yes,Direct,Mobile,USA,No
8633,6300,Contact,422,No,Organic,Mobile,UK,No
2487,6301,Product,305,No,Paid Ads,Mobile,Germany,No
8848,6302,Product,489,Yes,Organic,Mobile,India,No
6009,6303,Home,461,No,Referral,Desktop,UK,Yes
3113,6304,Cart,440,No,Organic,Mobile,USA,No
2044,6305,Checkout,398,No,Social Media,Mobile,Germany,No
3431,6306,Home,47,No,Paid Ads,Mobile,Canada,No
8979,6307,Contact,214,Yes,Organic,Desktop,Germany,No
2582,6308,Home,15,Yes,Direct,Mobile,Canada,Yes
2308,6309,Blog,220,No,Referral,Desktop,UK,No
5917,6310,Contact,168,No,Social Media,Desktop,Canada,No
9793,6311,Checkout,229,Yes,Organic,Mobile,Canada,No
2620,6312,Cart,250,Yes,Organic,Mobile,USA,No
8503,6313,Contact,20,No,Social Media,Tablet,Canada,No
5766,6314,Cart,198,Yes,Social Media,Mobile,Canada,Yes
6362,6315,Cart,13,No,Organic,Mobile,India,No
6192,6316,Home,518,No,Direct,Desktop,USA,No
7622,6317,Blog,297,No,Direct,Mobile,UK,No
7093,6318,Home,88,No,Direct,Mobile,UK,No
7704,6319,Product,213,No,Organic,Mobile,UK,No
1100,6320,Product,62,No,Paid Ads,Desktop,UK,Yes
7657,6321,Cart,516,No,Organic,Mobile,Germany,No
6875,6322,Blog,335,No,Paid Ads,Mobile,India,No
5271,6323,Contact,465,No,Direct,Tablet,USA,No
1237,6324,Cart,593,No,Organic,Mobile,USA,No
8226,6325,Contact,329,Yes,Direct,Mobile,Germany,No
9032,6326,Cart,214,Yes,Organic,Desktop,USA,No
6218,6327,Home,129,No,Direct,Mobile,UK,Yes
5025,6328,Cart,466,Yes,Social Media,Mobile,Germany,No
7073,6329,Cart,294,No,Organic,Desktop,UK,No
3542,6330,Blog,218,No,Paid Ads,Mobile,Germany,Yes
2537,6331,Blog,436,No,Direct,Tablet,UK,No
1754,6332,Contact,101,No,Referral,Mobile,Canada,No
8396,6333,Blog,253,No,Paid Ads,Mobile,USA,No
8823,6334,Cart,507,No,Referral,Tablet,India,No
6507,6335,Blog,529,No,Direct,Mobile,UK,No
5235,6336,Blog,509,No,Organic,Mobile,USA,No
1540,6337,Checkout,95,No,Organic,Desktop,USA,No
6510,6338,Checkout,580,No,Organic,Mobile,Germany,No
9461,6339,Product,171,No,Referral,Mobile,USA,No
8926,6340,Home,255,No,Direct,Mobile,Canada,No
6131,6341,Home,451,No,Social Media,Mobile,Germany,No
9697,6342,Blog,190,No,Organic,Mobile,USA,No
2129,6343,Product,253,No,Direct,Mobile,UK,No
4145,6344,Product,344,No,Social Media,Mobile,Germany,No
9553,6345,Contact,450,Yes,Social Media,Mobile,India,No
4720,6346,Checkout,142,Yes,Direct,Mobile,India,No
5067,6347,Product,113,No,Organic,Desktop,USA,No
5195,6348,Cart,421,No,Organic,Mobile,Canada,No
8281,6349,Contact,430,Yes,Paid Ads,Mobile,Canada,No
3509,6350,Blog,48,No,Direct,Desktop,Canada,No
6016,6351,Cart,346,Yes,Social Media,Desktop,India,No
7533,6352,Home,205,No,Referral,Desktop,USA,No
5727,6353,Checkout,382,No,Referral,Desktop,India,No
1681,6354,Cart,108,No,Organic,Desktop,USA,No
4932,6355,Blog,462,Yes,Paid Ads,Desktop,India,No
6560,6356,Cart,419,No,Referral,Mobile,UK,No
5016,6357,Cart,406,No,Organic,Mobile,Germany,No
8339,6358,Product,394,No,Paid Ads,Mobile,Germany,No
1719,6359,Checkout,366,No,Referral,Mobile,India,No
1074,6360,Home,438,No,Social Media,Mobile,USA,No
5157,6361,Blog,387,Yes,Referral,Desktop,USA,Yes
9511,6362,Contact,32,Yes,Referral,Desktop,Canada,Yes
3149,6363,Contact,111,No,Referral,Desktop,Canada,No
7713,6364,Blog,544,Yes,Referral,Mobile,India,No
5207,6365,Home,190,Yes,Organic,Mobile,USA,No
8141,6366,Blog,199,No,Direct,Mobile,UK,No
9652,6367,Product,150,No,Social Media,Desktop,Germany,Yes
4936,6368,Contact,132,No,Direct,Desktop,USA,Yes
2075,6369,Contact,110,Yes,Organic,Tablet,Canada,No
4876,6370,Cart,420,No,Referral,Mobile,India,No
5615,6371,Product,356,No,Paid Ads,Desktop,USA,No
8265,6372,Contact,387,No,Paid Ads,Mobile,USA,Yes
7379,6373,Product,353,Yes,Direct,Mobile,India,No
5652,6374,Product,485,No,Paid Ads,Desktop,UK,No
7792,6375,Home,318,No,Direct,Tablet,Germany,Yes
8456,6376,Contact,527,No,Social Media,Mobile,UK,No
5674,6377,Checkout,364,Yes,Paid Ads,Mobile,UK,No
1541,6378,Home,325,No,Referral,Mobile,Canada,Yes
3161,6379,Home,388,No,Organic,Desktop,Germany,No
3251,6380,Product,21,Yes,Social Media,Tablet,UK,No
5569,6381,Checkout,374,No,Paid Ads,Desktop,USA,No
3744,6382,Home,70,No,Paid Ads,Mobile,USA,No
7041,6383,Checkout,117,No,Direct,Mobile,Canada,No
5675,6384,Contact,420,Yes,Social Media,Desktop,Germany,No
2560,6385,Product,75,Yes,Organic,Tablet,India,Yes
2164,6386,Home,65,No,Organic,Tablet,USA,No
6419,6387,Checkout,448,Yes,Direct,Desktop,India,No
3722,6388,Blog,318,No,Direct,Mobile,Canada,No
1470,6389,Home,487,No,Direct,Mobile,USA,Yes
2468,6390,Home,248,No,Paid Ads,Mobile,USA,No
8925,6391,Home,521,No,Social Media,Mobile,UK,Yes
1808,6392,Checkout,374,No,Organic,Mobile,Canada,No
9363,6393,Cart,321,No,Referral,Desktop,Canada,Yes
7719,6394,Contact,25,No,Organic,Desktop,UK,No
6073,6395,Home,235,No,Social Media,Mobile,Canada,No
9012,6396,Blog,530,No,Direct,Mobile,UK,No
2645,6397,Blog,595,Yes,Paid Ads,Tablet,UK,No
9249,6398,Product,473,Yes,Organic,Mobile,UK,No
2129,6399,Cart,82,No,Referral,Desktop,Germany,Yes
2353,6400,Cart,567,No,Paid Ads,Mobile,USA,No
1767,6401,Checkout,534,No,Organic,Mobile,USA,Yes
4895,6402,Product,294,No,Social Media,Mobile,USA,No
9874,6403,Checkout,222,Yes,Organic,Mobile,Germany,No
4454,6404,Product,104,No,Referral,Desktop,USA,No
8329,6405,Contact,153,No,Paid Ads,Mobile,UK,Yes
2790,6406,Cart,389,No,Organic,Mobile,India,No
1885,6407,Contact,159,No,Referral,Desktop,India,No
8734,6408,Checkout,399,No,Organic,Mobile,USA,No
4906,6409,Product,380,Yes,Organic,Tablet,Canada,No
5492,6410,Cart,106,No,Direct,Mobile,USA,Yes
3073,6411,Cart,96,No,Referral,Mobile,Germany,Yes
1312,6412,Home,415,No,Organic,Mobile,Canada,No
7269,6413,Checkout,410,Yes,Paid Ads,Desktop,India,No
6317,6414,Home,25,No,Social Media,Mobile,UK,No
1810,6415,Cart,412,No,Direct,Mobile,USA,Yes
7841,6416,Checkout,23,No,Direct,Mobile,USA,No
3032,6417,Checkout,540,No,Direct,Tablet,USA,No
8129,6418,Contact,542,No,Social Media,Desktop,Canada,No
3705,6419,Blog,157,No,Referral,Desktop,Germany,No
9788,6420,Product,305,No,Paid Ads,Mobile,UK,No
3147,6421,Blog,417,No,Social Media,Desktop,UK,No
1615,6422,Blog,206,No,Paid Ads,Desktop,USA,Yes
1947,6423,Cart,143,No,Paid Ads,Mobile,UK,No
6677,6424,Contact,28,No,Direct,Mobile,UK,No
5651,6425,Product,16,Yes,Organic,Mobile,USA,No
8866,6426,Blog,139,No,Paid Ads,Mobile,USA,No
3013,6427,Blog,85,No,Paid Ads,Mobile,Germany,No
4697,6428,Checkout,359,No,Paid Ads,Mobile,USA,No
1490,6429,Cart,74,No,Paid Ads,Mobile,USA,No
5350,6430,Blog,208,No,Direct,Desktop,Germany,No
3428,6431,Product,595,No,Paid Ads,Tablet,Germany,No
5987,6432,Home,283,Yes,Organic,Mobile,UK,No
9733,6433,Home,383,No,Referral,Desktop,USA,No
5920,6434,Cart,298,No,Referral,Desktop,Canada,No
3926,6435,Home,419,Yes,Paid Ads,Mobile,USA,No
8282,6436,Checkout,432,No,Direct,Tablet,UK,No
5376,6437,Checkout,160,No,Organic,Mobile,India,No
5868,6438,Product,592,Yes,Organic,Tablet,Germany,No
7986,6439,Contact,281,No,Paid Ads,Desktop,USA,No
7862,6440,Cart,269,Yes,Direct,Mobile,Canada,No
5423,6441,Cart,53,Yes,Referral,Mobile,Canada,No
7870,6442,Home,297,No,Social Media,Mobile,USA,No
9159,6443,Blog,25,No,Paid Ads,Mobile,India,No
3073,6444,Blog,448,No,Paid Ads,Desktop,Germany,Yes
7170,6445,Contact,539,Yes,Paid Ads,Desktop,USA,Yes
1701,6446,Blog,476,No,Direct,Mobile,UK,No
9113,6447,Contact,142,Yes,Social Media,Tablet,Germany,No
7825,6448,Product,234,Yes,Direct,Mobile,Canada,No
8867,6449,Cart,409,No,Paid Ads,Mobile,India,No
5264,6450,Home,361,No,Social Media,Mobile,UK,No
8968,6451,Product,545,Yes,Organic,Mobile,USA,No
9146,6452,Checkout,25,Yes,Organic,Desktop,Germany,No
8776,6453,Checkout,579,Yes,Social Media,Tablet,USA,No
9558,6454,Checkout,531,No,Paid Ads,Mobile,Canada,No
9719,6455,Contact,109,Yes,Direct,Mobile,India,No
5886,6456,Contact,340,Yes,Paid Ads,Mobile,UK,No
4935,6457,Cart,428,No,Social Media,Desktop,Canada,No
5619,6458,Checkout,8,Yes,Paid Ads,Tablet,USA,No
6191,6459,Contact,473,No,Paid Ads,Mobile,UK,No
7875,6460,Contact,558,No,Organic,Desktop,USA,No
8856,6461,Blog,542,Yes,Referral,Mobile,USA,No
6401,6462,Contact,198,No,Direct,Mobile,India,No
4022,6463,Checkout,364,No,Paid Ads,Mobile,India,No
6738,6464,Product,524,No,Organic,Mobile,India,Yes
6984,6465,Checkout,77,No,Referral,Desktop,India,No
2770,6466,Blog,82,No,Organic,Desktop,India,No
9989,6467,Checkout,72,Yes,Paid Ads,Mobile,Germany,No
4215,6468,Home,338,No,Direct,Desktop,India,No
7694,6469,Blog,89,No,Referral,Mobile,India,No
3976,6470,Cart,500,Yes,Paid Ads,Desktop,UK,No
4737,6471,Checkout,83,No,Social Media,Mobile,UK,Yes
1752,6472,Contact,555,No,Paid Ads,Mobile,UK,Yes
2392,6473,Product,310,Yes,Organic,Mobile,Germany,No
7789,6474,Checkout,24,No,Paid Ads,Mobile,India,No
1677,6475,Product,586,Yes,Social Media,Mobile,Germany,No
1105,6476,Home,160,No,Social Media,Mobile,Germany,No
5753,6477,Cart,121,No,Paid Ads,Mobile,USA,No
2946,6478,Contact,454,No,Social Media,Mobile,Germany,No
6544,6479,Blog,32,No,Organic,Desktop,USA,No
2095,6480,Blog,333,No,Social Media,Tablet,Canada,No
7985,6481,Cart,368,No,Social Media,Desktop,UK,No
2782,6482,Home,423,No,Direct,Mobile,USA,No
5541,6483,Home,26,No,Organic,Mobile,Canada,Yes
4257,6484,Checkout,265,No,Social Media,Desktop,Germany,No
7213,6485,Home,64,No,Paid Ads,Desktop,USA,No
5869,6486,Checkout,417,No,Social Media,Mobile,Germany,No
2561,6487,Product,167,Yes,Referral,Mobile,USA,Yes
5006,6488,Cart,118,Yes,Referral,Mobile,UK,No
4981,6489,Product,358,No,Organic,Desktop,Germany,No
6682,6490,Product,200,No,Referral,Mobile,India,No
6782,6491,Product,49,No,Referral,Mobile,India,No
1943,6492,Product,183,No,Social Media,Mobile,USA,Yes
5550,6493,Blog,497,No,Organic,Desktop,UK,No
1600,6494,Home,329,No,Direct,Mobile,Germany,No
7376,6495,Cart,374,No,Social Media,Mobile,Germany,No
2524,6496,Cart,572,No,Direct,Mobile,USA,No
4766,6497,Contact,351,No,Paid Ads,Tablet,UK,Yes
1250,6498,Product,119,No,Referral,Mobile,Canada,No
1078,6499,Cart,361,No,Social Media,Desktop,Germany,No
4123,6500,Checkout,171,No,Organic,Mobile,Canada,No
8064,6501,Cart,358,No,Referral,Tablet,Germany,No
9417,6502,Product,119,No,Paid Ads,Mobile,USA,No
2209,6503,Cart,412,Yes,Referral,Mobile,UK,No
6153,6504,Home,596,No,Referral,Mobile,India,No
5898,6505,Product,327,No,Direct,Mobile,USA,No
3178,6506,Blog,545,Yes,Paid Ads,Mobile,India,No
8610,6507,Home,46,No,Organic,Mobile,Canada,No
9895,6508,Cart,464,No,Referral,Tablet,Canada,Yes
3544,6509,Blog,123,No,Referral,Mobile,USA,No
6522,6510,Contact,578,Yes,Organic,Desktop,Canada,No
3370,6511,Home,454,No,Organic,Desktop,Germany,No
4281,6512,Contact,445,No,Social Media,Mobile,UK,No
5710,6513,Checkout,193,No,Social Media,Mobile,USA,Yes
1328,6514,Home,289,No,Referral,Tablet,Canada,Yes
6579,6515,Blog,108,No,Social Media,Mobile,Canada,No
5228,6516,Contact,573,Yes,Referral,Mobile,Canada,No
7794,6517,Checkout,461,Yes,Organic,Desktop,Canada,No
1120,6518,Contact,315,Yes,Social Media,Mobile,India,No
7749,6519,Cart,388,No,Paid Ads,Tablet,Germany,No
1964,6520,Product,169,No,Paid Ads,Mobile,Germany,No
5224,6521,Contact,411,No,Organic,Tablet,Canada,No
4675,6522,Cart,585,Yes,Referral,Mobile,India,Yes
6694,6523,Product,480,Yes,Paid Ads,Mobile,Canada,No
3076,6524,Product,62,Yes,Social Media,Desktop,UK,No
7865,6525,Blog,420,No,Direct,Tablet,Germany,No
6643,6526,Checkout,255,No,Referral,Mobile,USA,No
9524,6527,Checkout,224,No,Social Media,Desktop,UK,No
6249,6528,Home,164,Yes,Referral,Desktop,India,No
2316,6529,Cart,191,No,Social Media,Mobile,USA,No
2196,6530,Blog,468,No,Organic,Mobile,UK,No
4170,6531,Contact,502,Yes,Organic,Mobile,Canada,No
1355,6532,Cart,334,No,Organic,Desktop,Canada,No
1028,6533,Contact,353,Yes,Organic,Mobile,Germany,No
2013,6534,Contact,504,Yes,Social Media,Mobile,USA,No
3024,6535,Contact,494,No,Paid Ads,Mobile,USA,No
9490,6536,Home,284,No,Social Media,Desktop,India,No
6839,6537,Home,168,No,Social Media,Tablet,Germany,No
6791,6538,Blog,402,No,Direct,Desktop,Canada,No
1754,6539,Home,72,No,Direct,Mobile,USA,No
9961,6540,Blog,432,No,Social Media,Desktop,USA,No
4735,6541,Home,436,No,Organic,Desktop,Germany,No
2238,6542,Checkout,379,Yes,Direct,Desktop,USA,No
2906,6543,Blog,427,No,Direct,Desktop,USA,No
8399,6544,Checkout,82,Yes,Social Media,Desktop,UK,No
8961,6545,Checkout,492,Yes,Referral,Mobile,USA,Yes
5601,6546,Blog,174,Yes,Direct,Mobile,India,No
2460,6547,Cart,42,Yes,Organic,Tablet,Germany,No
8669,6548,Product,571,No,Social Media,Mobile,Germany,No
2416,6549,Home,294,No,Referral,Mobile,India,Yes
8766,6550,Contact,562,No,Paid Ads,Mobile,UK,No
2428,6551,Home,175,No,Organic,Desktop,UK,Yes
5378,6552,Contact,586,Yes,Organic,Mobile,Canada,Yes
8529,6553,Cart,296,Yes,Social Media,Desktop,USA,No
5474,6554,Product,585,Yes,Paid Ads,Mobile,India,No
4071,6555,Cart,426,Yes,Organic,Mobile,Germany,Yes
1555,6556,Product,109,No,Organic,Mobile,UK,Yes
9547,6557,Blog,570,No,Social Media,Mobile,India,No
2563,6558,Blog,410,No,Organic,Mobile,Canada,No
2040,6559,Contact,463,No,Referral,Desktop,Canada,No
3686,6560,Checkout,252,No,Paid Ads,Mobile,USA,Yes
3553,6561,Checkout,313,No,Direct,Desktop,UK,Yes
2779,6562,Contact,377,No,Direct,Tablet,Canada,No
1075,6563,Blog,110,No,Paid Ads,Desktop,USA,Yes
5326,6564,Contact,319,No,Referral,Desktop,UK,Yes
6835,6565,Checkout,543,No,Social Media,Tablet,Canada,No
6057,6566,Contact,76,Yes,Social Media,Desktop,Germany,No
3349,6567,Blog,382,No,Direct,Desktop,Germany,No
3773,6568,Cart,500,Yes,Organic,Desktop,India,Yes
3262,6569,Home,189,No,Paid Ads,Tablet,Germany,No
4229,6570,Blog,138,No,Referral,Desktop,Germany,No
1392,6571,Contact,178,No,Social Media,Mobile,UK,No
2108,6572,Blog,397,Yes,Paid Ads,Mobile,USA,No
5362,6573,Blog,68,Yes,Organic,Mobile,Germany,No
6188,6574,Checkout,419,No,Direct,Desktop,UK,No
9802,6575,Contact,407,No,Organic,Desktop,Germany,No
6057,6576,Checkout,117,Yes,Referral,Mobile,Canada,No
4998,6577,Contact,69,No,Direct,Desktop,UK,No
9864,6578,Checkout,405,No,Organic,Tablet,USA,No
7566,6579,Checkout,294,No,Referral,Desktop,India,No
4677,6580,Cart,487,No,Referral,Mobile,USA,No
6796,6581,Blog,424,Yes,Referral,Desktop,India,No
7363,6582,Cart,319,No,Paid Ads,Tablet,Germany,No
9123,6583,Checkout,93,No,Referral,Mobile,UK,No
9222,6584,Cart,361,No,Social Media,Mobile,USA,Yes
8690,6585,Blog,522,No,Referral,Mobile,Canada,No
2400,6586,Blog,369,No,Organic,Desktop,USA,No
5071,6587,Checkout,271,No,Social Media,Desktop,India,No
9808,6588,Blog,410,No,Direct,Mobile,Germany,No
3786,6589,Cart,143,No,Social Media,Mobile,UK,No
8169,6590,Product,169,Yes,Organic,Mobile,Germany,Yes
1870,6591,Blog,110,No,Direct,Mobile,Canada,No
5196,6592,Cart,153,No,Organic,Desktop,India,No
3739,6593,Cart,189,Yes,Organic,Mobile,India,Yes
1940,6594,Cart,414,No,Paid Ads,Mobile,India,No
1340,6595,Blog,205,No,Paid Ads,Desktop,Germany,No
8422,6596,Product,224,No,Organic,Desktop,Canada,No
5133,6597,Checkout,474,Yes,Referral,Tablet,USA,No
1659,6598,Checkout,438,No,Paid Ads,Mobile,India,No
4457,6599,Blog,33,No,Organic,Mobile,India,No
3975,6600,Blog,68,No,Social Media,Desktop,India,No
1453,6601,Home,100,No,Organic,Mobile,India,No
9184,6602,Contact,544,No,Organic,Mobile,Canada,No
6442,6603,Product,514,No,Direct,Mobile,UK,No
1818,6604,Cart,344,No,Paid Ads,Mobile,India,No
5868,6605,Contact,255,Yes,Direct,Mobile,UK,No
1012,6606,Cart,283,No,Referral,Mobile,Germany,No
8727,6607,Contact,43,No,Organic,Desktop,Germany,No
1920,6608,Checkout,73,No,Paid Ads,Desktop,USA,No
5920,6609,Contact,281,Yes,Paid Ads,Mobile,India,No
3418,6610,Blog,124,Yes,Paid Ads,Mobile,Germany,No
7475,6611,Product,90,Yes,Organic,Mobile,Canada,No
3017,6612,Checkout,181,Yes,Organic,Mobile,Canada,No
